placename,year_month,year,month,common_name,n_detections,sampling_days,detection_rate
BCAM6,2023-01,2023,01,Mule Deer,0,32,0
BCAM6,2023-01,2023,01,North American River Otter,0,32,0
BCAM6,2023-01,2023,01,Northern Elephant Seal,77,32,2.40625
BCAM6,2023-01,2023,01,Northern Raccoon,0,32,0
BCAM6,2023-01,2023,01,Striped Skunk,2,32,0.0625
BCAM6,2023-01,2023,01,Brush Rabbit,1,32,0.03125
BCAM6,2023-01,2023,01,Californian Sea Lion,0,32,0
BCAM6,2023-01,2023,01,Elk,0,32,0
BCAM6,2023-01,2023,01,Black-tailed Jackrabbit,0,32,0
BCAM6,2023-01,2023,01,Human-Pedestrian,0,32,0
BCAM6,2023-02,2023,02,American Badger,0,28,0
BCAM6,2023-02,2023,02,Bobcat,0,28,0
BCAM6,2023-02,2023,02,Coyote,36,28,1.2857142857142858
BCAM6,2023-02,2023,02,Domestic Cattle,0,28,0
BCAM6,2023-02,2023,02,Domestic Dog,0,28,0
BCAM6,2023-02,2023,02,Human,0,28,0
BCAM6,2023-02,2023,02,Human-Camera Trapper,0,28,0
BCAM6,2023-02,2023,02,Mule Deer,0,28,0
BCAM6,2023-02,2023,02,North American River Otter,0,28,0
BCAM6,2023-02,2023,02,Northern Elephant Seal,75,28,2.6785714285714284
BCAM6,2023-02,2023,02,Northern Raccoon,0,28,0
BCAM6,2023-02,2023,02,Striped Skunk,0,28,0
BCAM6,2023-02,2023,02,Brush Rabbit,0,28,0
BCAM6,2023-02,2023,02,Californian Sea Lion,0,28,0
BCAM6,2023-02,2023,02,Elk,0,28,0
BCAM6,2023-02,2023,02,Black-tailed Jackrabbit,0,28,0
BCAM6,2023-02,2023,02,Human-Pedestrian,0,28,0
BCAM6,2023-03,2023,03,American Badger,0,13,0
BCAM6,2023-03,2023,03,Bobcat,0,13,0
BCAM6,2023-03,2023,03,Coyote,21,13,1.6153846153846154
BCAM6,2023-03,2023,03,Domestic Cattle,0,13,0
BCAM6,2023-03,2023,03,Domestic Dog,0,13,0
BCAM6,2023-03,2023,03,Human,1,13,0.07692307692307693
BCAM6,2023-03,2023,03,Human-Camera Trapper,0,13,0
BCAM6,2023-03,2023,03,Mule Deer,1,13,0.07692307692307693
BCAM6,2023-03,2023,03,North American River Otter,0,13,0
BCAM6,2023-03,2023,03,Northern Elephant Seal,32,13,2.4615384615384617
BCAM6,2023-03,2023,03,Northern Raccoon,0,13,0
BCAM6,2023-03,2023,03,Striped Skunk,0,13,0
BCAM6,2023-03,2023,03,Brush Rabbit,0,13,0
BCAM6,2023-03,2023,03,Californian Sea Lion,0,13,0
BCAM6,2023-03,2023,03,Elk,0,13,0
BCAM6,2023-03,2023,03,Black-tailed Jackrabbit,0,13,0
BCAM6,2023-03,2023,03,Human-Pedestrian,0,13,0
BCAM6,2022-12,2022,12,American Badger,0,10,0
BCAM6,2022-12,2022,12,Bobcat,0,10,0
BCAM6,2022-12,2022,12,Coyote,0,10,0
BCAM6,2022-12,2022,12,Domestic Cattle,0,10,0
BCAM6,2022-12,2022,12,Domestic Dog,0,10,0
BCAM6,2022-12,2022,12,Human,2,10,0.2
BCAM6,2022-12,2022,12,Human-Camera Trapper,1,10,0.1
BCAM6,2022-12,2022,12,Mule Deer,1,10,0.1
BCAM6,2022-12,2022,12,North American River Otter,0,10,0
BCAM6,2022-12,2022,12,Northern Elephant Seal,0,10,0
BCAM6,2022-12,2022,12,Northern Raccoon,1,10,0.1
BCAM6,2022-12,2022,12,Striped Skunk,0,10,0
BCAM6,2022-12,2022,12,Brush Rabbit,0,10,0
BCAM6,2022-12,2022,12,Californian Sea Lion,0,10,0
BCAM6,2022-12,2022,12,Elk,0,10,0
BCAM6,2022-12,2022,12,Black-tailed Jackrabbit,0,10,0
BCAM6,2022-12,2022,12,Human-Pedestrian,0,10,0
BCAM7,2024-09,2024,09,American Badger,0,25,0
BCAM7,2024-09,2024,09,Bobcat,11,25,0.44
BCAM7,2024-09,2024,09,Coyote,11,25,0.44
BCAM7,2024-09,2024,09,Domestic Cattle,0,25,0
BCAM7,2024-09,2024,09,Domestic Dog,0,25,0
BCAM7,2024-09,2024,09,Human,1,25,0.04
BCAM7,2024-09,2024,09,Human-Camera Trapper,1,25,0.04
BCAM7,2024-09,2024,09,Mule Deer,23,25,0.92
BCAM7,2024-09,2024,09,North American River Otter,0,25,0
BCAM7,2024-09,2024,09,Northern Elephant Seal,0,25,0
BCAM7,2024-09,2024,09,Northern Raccoon,12,25,0.48
BCAM7,2024-09,2024,09,Striped Skunk,2,25,0.08
BCAM7,2024-09,2024,09,Brush Rabbit,0,25,0
BCAM7,2024-09,2024,09,Californian Sea Lion,0,25,0
BCAM7,2024-09,2024,09,Elk,0,25,0
BCAM7,2024-09,2024,09,Black-tailed Jackrabbit,0,25,0
BCAM7,2024-09,2024,09,Human-Pedestrian,0,25,0
BCAM7,2024-10,2024,10,American Badger,0,32,0
BCAM7,2024-10,2024,10,Bobcat,11,32,0.34375
BCAM7,2024-10,2024,10,Coyote,31,32,0.96875
BCAM7,2024-10,2024,10,Domestic Cattle,0,32,0
BCAM7,2024-10,2024,10,Domestic Dog,0,32,0
BCAM7,2024-10,2024,10,Human,0,32,0
BCAM7,2024-10,2024,10,Human-Camera Trapper,2,32,0.0625
BCAM7,2024-10,2024,10,Mule Deer,17,32,0.53125
BCAM7,2024-10,2024,10,North American River Otter,0,32,0
BCAM7,2024-10,2024,10,Northern Elephant Seal,0,32,0
BCAM7,2024-10,2024,10,Northern Raccoon,17,32,0.53125
BCAM7,2024-10,2024,10,Striped Skunk,8,32,0.25
BCAM7,2024-10,2024,10,Brush Rabbit,0,32,0
BCAM7,2024-10,2024,10,Californian Sea Lion,0,32,0
BCAM7,2024-10,2024,10,Elk,0,32,0
BCAM7,2024-10,2024,10,Black-tailed Jackrabbit,0,32,0
BCAM7,2024-10,2024,10,Human-Pedestrian,0,32,0
BCAM7,2024-11,2024,11,American Badger,0,31,0
BCAM7,2024-11,2024,11,Bobcat,3,31,0.0967741935483871
BCAM7,2024-11,2024,11,Coyote,18,31,0.5806451612903226
BCAM7,2024-11,2024,11,Domestic Cattle,0,31,0
BCAM7,2024-11,2024,11,Domestic Dog,0,31,0
BCAM7,2024-11,2024,11,Human,1,31,0.03225806451612903
BCAM7,2024-11,2024,11,Human-Camera Trapper,2,31,0.06451612903225806
BCAM7,2024-11,2024,11,Mule Deer,9,31,0.2903225806451613
BCAM7,2024-11,2024,11,North American River Otter,1,31,0.03225806451612903
BCAM7,2024-11,2024,11,Northern Elephant Seal,0,31,0
BCAM7,2024-11,2024,11,Northern Raccoon,65,31,2.096774193548387
BCAM7,2024-11,2024,11,Striped Skunk,17,31,0.5483870967741935
BCAM7,2024-11,2024,11,Brush Rabbit,0,31,0
BCAM7,2024-11,2024,11,Californian Sea Lion,0,31,0
BCAM7,2024-11,2024,11,Elk,0,31,0
BCAM7,2024-11,2024,11,Black-tailed Jackrabbit,0,31,0
BCAM7,2024-11,2024,11,Human-Pedestrian,0,31,0
BCAM7,2024-12,2024,12,American Badger,0,32,0
BCAM7,2024-12,2024,12,Bobcat,1,32,0.03125
BCAM7,2024-12,2024,12,Coyote,12,32,0.375
BCAM7,2024-12,2024,12,Domestic Cattle,0,32,0
BCAM7,2024-12,2024,12,Domestic Dog,0,32,0
BCAM7,2024-12,2024,12,Human,0,32,0
BCAM7,2024-12,2024,12,Human-Camera Trapper,2,32,0.0625
BCAM7,2024-12,2024,12,Mule Deer,5,32,0.15625
BCAM7,2024-12,2024,12,North American River Otter,2,32,0.0625
BCAM7,2024-12,2024,12,Northern Elephant Seal,0,32,0
BCAM7,2024-12,2024,12,Northern Raccoon,37,32,1.15625
BCAM7,2024-12,2024,12,Striped Skunk,0,32,0
BCAM7,2024-12,2024,12,Brush Rabbit,0,32,0
BCAM7,2024-12,2024,12,Californian Sea Lion,0,32,0
BCAM7,2024-12,2024,12,Elk,0,32,0
BCAM7,2024-12,2024,12,Black-tailed Jackrabbit,0,32,0
BCAM7,2024-12,2024,12,Human-Pedestrian,0,32,0
BCAM7,2025-03,2025,03,American Badger,0,33,0
BCAM7,2025-03,2025,03,Bobcat,1,33,0.030303030303030304
BCAM7,2025-03,2025,03,Coyote,11,33,0.3333333333333333
BCAM7,2025-03,2025,03,Domestic Cattle,0,33,0
BCAM7,2025-03,2025,03,Domestic Dog,0,33,0
BCAM7,2025-03,2025,03,Human,0,33,0
BCAM7,2025-03,2025,03,Human-Camera Trapper,1,33,0.030303030303030304
BCAM7,2025-03,2025,03,Mule Deer,5,33,0.15151515151515152
BCAM7,2025-03,2025,03,North American River Otter,1,33,0.030303030303030304
BCAM7,2025-03,2025,03,Northern Elephant Seal,0,33,0
BCAM7,2025-03,2025,03,Northern Raccoon,9,33,0.2727272727272727
BCAM7,2025-03,2025,03,Striped Skunk,0,33,0
BCAM7,2025-03,2025,03,Brush Rabbit,0,33,0
BCAM7,2025-03,2025,03,Californian Sea Lion,0,33,0
BCAM7,2025-03,2025,03,Elk,0,33,0
BCAM7,2025-03,2025,03,Black-tailed Jackrabbit,0,33,0
BCAM7,2025-03,2025,03,Human-Pedestrian,0,33,0
BCAM7,2025-01,2025,01,American Badger,0,32,0
BCAM7,2025-01,2025,01,Bobcat,0,32,0
BCAM7,2025-01,2025,01,Coyote,53,32,1.65625
BCAM7,2025-01,2025,01,Domestic Cattle,0,32,0
BCAM7,2025-01,2025,01,Domestic Dog,0,32,0
BCAM7,2025-01,2025,01,Human,0,32,0
BCAM7,2025-01,2025,01,Human-Camera Trapper,2,32,0.0625
BCAM7,2025-01,2025,01,Mule Deer,2,32,0.0625
BCAM7,2025-01,2025,01,North American River Otter,0,32,0
BCAM7,2025-01,2025,01,Northern Elephant Seal,0,32,0
BCAM7,2025-01,2025,01,Northern Raccoon,19,32,0.59375
BCAM7,2025-01,2025,01,Striped Skunk,0,32,0
BCAM7,2025-01,2025,01,Brush Rabbit,0,32,0
BCAM7,2025-01,2025,01,Californian Sea Lion,0,32,0
BCAM7,2025-01,2025,01,Elk,0,32,0
BCAM7,2025-01,2025,01,Black-tailed Jackrabbit,0,32,0
BCAM7,2025-01,2025,01,Human-Pedestrian,0,32,0
BCAM7,2025-02,2025,02,American Badger,0,30,0
BCAM7,2025-02,2025,02,Bobcat,0,30,0
BCAM7,2025-02,2025,02,Coyote,17,30,0.5666666666666667
BCAM7,2025-02,2025,02,Domestic Cattle,0,30,0
BCAM7,2025-02,2025,02,Domestic Dog,0,30,0
BCAM7,2025-02,2025,02,Human,0,30,0
BCAM7,2025-02,2025,02,Human-Camera Trapper,4,30,0.13333333333333333
BCAM7,2025-02,2025,02,Mule Deer,4,30,0.13333333333333333
BCAM7,2025-02,2025,02,North American River Otter,0,30,0
BCAM7,2025-02,2025,02,Northern Elephant Seal,0,30,0
BCAM7,2025-02,2025,02,Northern Raccoon,5,30,0.16666666666666666
BCAM7,2025-02,2025,02,Striped Skunk,0,30,0
BCAM7,2025-02,2025,02,Brush Rabbit,0,30,0
BCAM7,2025-02,2025,02,Californian Sea Lion,0,30,0
BCAM7,2025-02,2025,02,Elk,0,30,0
BCAM7,2025-02,2025,02,Black-tailed Jackrabbit,0,30,0
BCAM7,2025-02,2025,02,Human-Pedestrian,0,30,0
BCAM9,2024-01,2024,01,American Badger,0,33,0
BCAM9,2024-01,2024,01,Bobcat,0,33,0
BCAM9,2024-01,2024,01,Coyote,4,33,0.12121212121212122
BCAM9,2024-01,2024,01,Domestic Cattle,0,33,0
BCAM9,2024-01,2024,01,Domestic Dog,0,33,0
BCAM9,2024-01,2024,01,Human,1,33,0.030303030303030304
BCAM9,2024-01,2024,01,Human-Camera Trapper,4,33,0.12121212121212122
BCAM9,2024-01,2024,01,Mule Deer,0,33,0
BCAM9,2024-01,2024,01,North American River Otter,0,33,0
BCAM9,2024-01,2024,01,Northern Elephant Seal,1,33,0.030303030303030304
BCAM9,2024-01,2024,01,Northern Raccoon,0,33,0
BCAM9,2024-01,2024,01,Striped Skunk,0,33,0
BCAM9,2024-01,2024,01,Brush Rabbit,0,33,0
BCAM9,2024-01,2024,01,Californian Sea Lion,0,33,0
BCAM9,2024-01,2024,01,Elk,0,33,0
BCAM9,2024-01,2024,01,Black-tailed Jackrabbit,0,33,0
BCAM9,2024-01,2024,01,Human-Pedestrian,0,33,0
BCAM9,2024-02,2024,02,American Badger,0,30,0
BCAM9,2024-02,2024,02,Bobcat,0,30,0
BCAM9,2024-02,2024,02,Coyote,4,30,0.13333333333333333
BCAM9,2024-02,2024,02,Domestic Cattle,0,30,0
BCAM9,2024-02,2024,02,Domestic Dog,0,30,0
BCAM9,2024-02,2024,02,Human,0,30,0
BCAM9,2024-02,2024,02,Human-Camera Trapper,2,30,0.06666666666666667
BCAM9,2024-02,2024,02,Mule Deer,0,30,0
BCAM9,2024-02,2024,02,North American River Otter,0,30,0
BCAM9,2024-02,2024,02,Northern Elephant Seal,10,30,0.3333333333333333
BCAM9,2024-02,2024,02,Northern Raccoon,0,30,0
BCAM9,2024-02,2024,02,Striped Skunk,0,30,0
BCAM9,2024-02,2024,02,Brush Rabbit,0,30,0
BCAM9,2024-02,2024,02,Californian Sea Lion,0,30,0
BCAM9,2024-02,2024,02,Elk,0,30,0
BCAM9,2024-02,2024,02,Black-tailed Jackrabbit,0,30,0
BCAM9,2024-02,2024,02,Human-Pedestrian,0,30,0
BCAM9,2024-04,2024,04,American Badger,0,31,0
BCAM9,2024-04,2024,04,Bobcat,0,31,0
BCAM9,2024-04,2024,04,Coyote,5,31,0.16129032258064516
BCAM9,2024-04,2024,04,Domestic Cattle,0,31,0
BCAM9,2024-04,2024,04,Domestic Dog,0,31,0
BCAM9,2024-04,2024,04,Human,2,31,0.06451612903225806
BCAM9,2024-04,2024,04,Human-Camera Trapper,2,31,0.06451612903225806
BCAM9,2024-04,2024,04,Mule Deer,0,31,0
BCAM9,2024-04,2024,04,North American River Otter,0,31,0
BCAM9,2024-04,2024,04,Northern Elephant Seal,0,31,0
BCAM9,2024-04,2024,04,Northern Raccoon,3,31,0.0967741935483871
BCAM9,2024-04,2024,04,Striped Skunk,0,31,0
BCAM9,2024-04,2024,04,Brush Rabbit,0,31,0
BCAM9,2024-04,2024,04,Californian Sea Lion,0,31,0
BCAM9,2024-04,2024,04,Elk,0,31,0
BCAM9,2024-04,2024,04,Black-tailed Jackrabbit,0,31,0
BCAM9,2024-04,2024,04,Human-Pedestrian,0,31,0
BCAM9,2024-07,2024,07,American Badger,0,31,0
BCAM9,2024-07,2024,07,Bobcat,0,31,0
BCAM9,2024-07,2024,07,Coyote,1,31,0.03225806451612903
BCAM9,2024-07,2024,07,Domestic Cattle,0,31,0
BCAM9,2024-07,2024,07,Domestic Dog,0,31,0
BCAM9,2024-07,2024,07,Human,1,31,0.03225806451612903
BCAM9,2024-07,2024,07,Human-Camera Trapper,0,31,0
BCAM9,2024-07,2024,07,Mule Deer,1,31,0.03225806451612903
BCAM9,2024-07,2024,07,North American River Otter,0,31,0
BCAM9,2024-07,2024,07,Northern Elephant Seal,0,31,0
BCAM9,2024-07,2024,07,Northern Raccoon,5,31,0.16129032258064516
BCAM9,2024-07,2024,07,Striped Skunk,0,31,0
BCAM9,2024-07,2024,07,Brush Rabbit,0,31,0
BCAM9,2024-07,2024,07,Californian Sea Lion,0,31,0
BCAM9,2024-07,2024,07,Elk,1,31,0.03225806451612903
BCAM9,2024-07,2024,07,Black-tailed Jackrabbit,0,31,0
BCAM9,2024-07,2024,07,Human-Pedestrian,0,31,0
BCAM9,2024-08,2024,08,American Badger,0,32,0
BCAM9,2024-08,2024,08,Bobcat,0,32,0
BCAM9,2024-08,2024,08,Coyote,1,32,0.03125
BCAM9,2024-08,2024,08,Domestic Cattle,0,32,0
BCAM9,2024-08,2024,08,Domestic Dog,0,32,0
BCAM9,2024-08,2024,08,Human,3,32,0.09375
BCAM9,2024-08,2024,08,Human-Camera Trapper,2,32,0.0625
BCAM9,2024-08,2024,08,Mule Deer,0,32,0
BCAM9,2024-08,2024,08,North American River Otter,0,32,0
BCAM9,2024-08,2024,08,Northern Elephant Seal,0,32,0
BCAM9,2024-08,2024,08,Northern Raccoon,5,32,0.15625
BCAM9,2024-08,2024,08,Striped Skunk,0,32,0
BCAM9,2024-08,2024,08,Brush Rabbit,0,32,0
BCAM9,2024-08,2024,08,Californian Sea Lion,0,32,0
BCAM9,2024-08,2024,08,Elk,0,32,0
BCAM9,2024-08,2024,08,Black-tailed Jackrabbit,0,32,0
BCAM9,2024-08,2024,08,Human-Pedestrian,0,32,0
BCAM9,2024-11,2024,11,American Badger,0,31,0
BCAM9,2024-11,2024,11,Bobcat,0,31,0
BCAM9,2024-11,2024,11,Coyote,2,31,0.06451612903225806
BCAM9,2024-11,2024,11,Domestic Cattle,0,31,0
BCAM9,2024-11,2024,11,Domestic Dog,0,31,0
BCAM9,2024-11,2024,11,Human,2,31,0.06451612903225806
BCAM9,2024-11,2024,11,Human-Camera Trapper,2,31,0.06451612903225806
BCAM9,2024-11,2024,11,Mule Deer,0,31,0
BCAM9,2024-11,2024,11,North American River Otter,0,31,0
BCAM9,2024-11,2024,11,Northern Elephant Seal,0,31,0
BCAM9,2024-11,2024,11,Northern Raccoon,9,31,0.2903225806451613
BCAM9,2024-11,2024,11,Striped Skunk,0,31,0
BCAM9,2024-11,2024,11,Brush Rabbit,0,31,0
BCAM9,2024-11,2024,11,Californian Sea Lion,0,31,0
BCAM9,2024-11,2024,11,Elk,0,31,0
BCAM9,2024-11,2024,11,Black-tailed Jackrabbit,0,31,0
BCAM9,2024-11,2024,11,Human-Pedestrian,0,31,0
BCAM9,2025-01,2025,01,American Badger,0,32,0
BCAM9,2025-01,2025,01,Bobcat,0,32,0
BCAM9,2025-01,2025,01,Coyote,2,32,0.0625
BCAM9,2025-01,2025,01,Domestic Cattle,0,32,0
BCAM9,2025-01,2025,01,Domestic Dog,0,32,0
BCAM9,2025-01,2025,01,Human,0,32,0
BCAM9,2025-01,2025,01,Human-Camera Trapper,2,32,0.0625
BCAM9,2025-01,2025,01,Mule Deer,0,32,0
BCAM9,2025-01,2025,01,North American River Otter,0,32,0
BCAM9,2025-01,2025,01,Northern Elephant Seal,0,32,0
BCAM9,2025-01,2025,01,Northern Raccoon,15,32,0.46875
BCAM9,2025-01,2025,01,Striped Skunk,0,32,0
BCAM9,2025-01,2025,01,Brush Rabbit,0,32,0
BCAM9,2025-01,2025,01,Californian Sea Lion,0,32,0
BCAM9,2025-01,2025,01,Elk,0,32,0
BCAM9,2025-01,2025,01,Black-tailed Jackrabbit,0,32,0
BCAM9,2025-01,2025,01,Human-Pedestrian,0,32,0
BCAM9,2023-09,2023,09,American Badger,0,26,0
BCAM9,2023-09,2023,09,Bobcat,0,26,0
BCAM9,2023-09,2023,09,Coyote,0,26,0
BCAM9,2023-09,2023,09,Domestic Cattle,0,26,0
BCAM9,2023-09,2023,09,Domestic Dog,0,26,0
BCAM9,2023-09,2023,09,Human,1,26,0.038461538461538464
BCAM9,2023-09,2023,09,Human-Camera Trapper,3,26,0.11538461538461539
BCAM9,2023-09,2023,09,Mule Deer,2,26,0.07692307692307693
BCAM9,2023-09,2023,09,North American River Otter,0,26,0
BCAM9,2023-09,2023,09,Northern Elephant Seal,0,26,0
BCAM9,2023-09,2023,09,Northern Raccoon,5,26,0.19230769230769232
BCAM9,2023-09,2023,09,Striped Skunk,0,26,0
BCAM9,2023-09,2023,09,Brush Rabbit,0,26,0
BCAM9,2023-09,2023,09,Californian Sea Lion,0,26,0
BCAM9,2023-09,2023,09,Elk,0,26,0
BCAM9,2023-09,2023,09,Black-tailed Jackrabbit,0,26,0
BCAM9,2023-09,2023,09,Human-Pedestrian,0,26,0
BCAM9,2023-10,2023,10,American Badger,0,31,0
BCAM9,2023-10,2023,10,Bobcat,0,31,0
BCAM9,2023-10,2023,10,Coyote,0,31,0
BCAM9,2023-10,2023,10,Domestic Cattle,0,31,0
BCAM9,2023-10,2023,10,Domestic Dog,0,31,0
BCAM9,2023-10,2023,10,Human,4,31,0.12903225806451613
BCAM9,2023-10,2023,10,Human-Camera Trapper,1,31,0.03225806451612903
BCAM9,2023-10,2023,10,Mule Deer,0,31,0
BCAM9,2023-10,2023,10,North American River Otter,0,31,0
BCAM9,2023-10,2023,10,Northern Elephant Seal,0,31,0
BCAM9,2023-10,2023,10,Northern Raccoon,13,31,0.41935483870967744
BCAM9,2023-10,2023,10,Striped Skunk,0,31,0
BCAM9,2023-10,2023,10,Brush Rabbit,0,31,0
BCAM9,2023-10,2023,10,Californian Sea Lion,0,31,0
BCAM9,2023-10,2023,10,Elk,0,31,0
BCAM9,2023-10,2023,10,Black-tailed Jackrabbit,0,31,0
BCAM9,2023-10,2023,10,Human-Pedestrian,0,31,0
BCAM9,2023-12,2023,12,American Badger,0,11,0
BCAM9,2023-12,2023,12,Bobcat,0,11,0
BCAM9,2023-12,2023,12,Coyote,0,11,0
BCAM9,2023-12,2023,12,Domestic Cattle,0,11,0
BCAM9,2023-12,2023,12,Domestic Dog,0,11,0
BCAM9,2023-12,2023,12,Human,1,11,0.09090909090909091
BCAM9,2023-12,2023,12,Human-Camera Trapper,1,11,0.09090909090909091
BCAM9,2023-12,2023,12,Mule Deer,1,11,0.09090909090909091
BCAM9,2023-12,2023,12,North American River Otter,0,11,0
BCAM9,2023-12,2023,12,Northern Elephant Seal,1,11,0.09090909090909091
BCAM9,2023-12,2023,12,Northern Raccoon,1,11,0.09090909090909091
BCAM9,2023-12,2023,12,Striped Skunk,0,11,0
BCAM9,2023-12,2023,12,Brush Rabbit,0,11,0
BCAM9,2023-12,2023,12,Californian Sea Lion,0,11,0
BCAM9,2023-12,2023,12,Elk,0,11,0
BCAM9,2023-12,2023,12,Black-tailed Jackrabbit,0,11,0
BCAM9,2023-12,2023,12,Human-Pedestrian,0,11,0
BCAM9,2024-05,2024,05,American Badger,0,32,0
BCAM9,2024-05,2024,05,Bobcat,0,32,0
BCAM9,2024-05,2024,05,Coyote,0,32,0
BCAM9,2024-05,2024,05,Domestic Cattle,0,32,0
BCAM9,2024-05,2024,05,Domestic Dog,0,32,0
BCAM9,2024-05,2024,05,Human,4,32,0.125
BCAM9,2024-05,2024,05,Human-Camera Trapper,2,32,0.0625
BCAM9,2024-05,2024,05,Mule Deer,0,32,0
BCAM9,2024-05,2024,05,North American River Otter,0,32,0
BCAM9,2024-05,2024,05,Northern Elephant Seal,0,32,0
BCAM9,2024-05,2024,05,Northern Raccoon,6,32,0.1875
BCAM9,2024-05,2024,05,Striped Skunk,0,32,0
BCAM9,2024-05,2024,05,Brush Rabbit,0,32,0
BCAM9,2024-05,2024,05,Californian Sea Lion,0,32,0
BCAM9,2024-05,2024,05,Elk,0,32,0
BCAM9,2024-05,2024,05,Black-tailed Jackrabbit,0,32,0
BCAM9,2024-05,2024,05,Human-Pedestrian,0,32,0
BCAM9,2024-06,2024,06,American Badger,0,32,0
BCAM9,2024-06,2024,06,Bobcat,0,32,0
BCAM9,2024-06,2024,06,Coyote,0,32,0
BCAM9,2024-06,2024,06,Domestic Cattle,0,32,0
BCAM9,2024-06,2024,06,Domestic Dog,0,32,0
BCAM9,2024-06,2024,06,Human,3,32,0.09375
BCAM9,2024-06,2024,06,Human-Camera Trapper,4,32,0.125
BCAM9,2024-06,2024,06,Mule Deer,0,32,0
BCAM9,2024-06,2024,06,North American River Otter,0,32,0
BCAM9,2024-06,2024,06,Northern Elephant Seal,0,32,0
BCAM9,2024-06,2024,06,Northern Raccoon,8,32,0.25
BCAM9,2024-06,2024,06,Striped Skunk,0,32,0
BCAM9,2024-06,2024,06,Brush Rabbit,0,32,0
BCAM9,2024-06,2024,06,Californian Sea Lion,0,32,0
BCAM9,2024-06,2024,06,Elk,0,32,0
BCAM9,2024-06,2024,06,Black-tailed Jackrabbit,0,32,0
BCAM9,2024-06,2024,06,Human-Pedestrian,0,32,0
BCAM9,2024-09,2024,09,American Badger,0,31,0
BCAM9,2024-09,2024,09,Bobcat,0,31,0
BCAM9,2024-09,2024,09,Coyote,0,31,0
BCAM9,2024-09,2024,09,Domestic Cattle,0,31,0
BCAM9,2024-09,2024,09,Domestic Dog,0,31,0
BCAM9,2024-09,2024,09,Human,1,31,0.03225806451612903
BCAM9,2024-09,2024,09,Human-Camera Trapper,2,31,0.06451612903225806
BCAM9,2024-09,2024,09,Mule Deer,1,31,0.03225806451612903
BCAM9,2024-09,2024,09,North American River Otter,0,31,0
BCAM9,2024-09,2024,09,Northern Elephant Seal,0,31,0
BCAM9,2024-09,2024,09,Northern Raccoon,1,31,0.03225806451612903
BCAM9,2024-09,2024,09,Striped Skunk,0,31,0
BCAM9,2024-09,2024,09,Brush Rabbit,0,31,0
BCAM9,2024-09,2024,09,Californian Sea Lion,0,31,0
BCAM9,2024-09,2024,09,Elk,0,31,0
BCAM9,2024-09,2024,09,Black-tailed Jackrabbit,0,31,0
BCAM9,2024-09,2024,09,Human-Pedestrian,0,31,0
BCAM9,2024-10,2024,10,American Badger,0,32,0
BCAM9,2024-10,2024,10,Bobcat,0,32,0
BCAM9,2024-10,2024,10,Coyote,0,32,0
BCAM9,2024-10,2024,10,Domestic Cattle,0,32,0
BCAM9,2024-10,2024,10,Domestic Dog,0,32,0
BCAM9,2024-10,2024,10,Human,3,32,0.09375
BCAM9,2024-10,2024,10,Human-Camera Trapper,3,32,0.09375
BCAM9,2024-10,2024,10,Mule Deer,0,32,0
BCAM9,2024-10,2024,10,North American River Otter,0,32,0
BCAM9,2024-10,2024,10,Northern Elephant Seal,0,32,0
BCAM9,2024-10,2024,10,Northern Raccoon,8,32,0.25
BCAM9,2024-10,2024,10,Striped Skunk,0,32,0
BCAM9,2024-10,2024,10,Brush Rabbit,0,32,0
BCAM9,2024-10,2024,10,Californian Sea Lion,0,32,0
BCAM9,2024-10,2024,10,Elk,0,32,0
BCAM9,2024-10,2024,10,Black-tailed Jackrabbit,0,32,0
BCAM9,2024-10,2024,10,Human-Pedestrian,0,32,0
BCAM9,2024-12,2024,12,American Badger,0,32,0
BCAM9,2024-12,2024,12,Bobcat,0,32,0
BCAM9,2024-12,2024,12,Coyote,0,32,0
BCAM9,2024-12,2024,12,Domestic Cattle,0,32,0
BCAM9,2024-12,2024,12,Domestic Dog,0,32,0
BCAM9,2024-12,2024,12,Human,1,32,0.03125
BCAM9,2024-12,2024,12,Human-Camera Trapper,2,32,0.0625
BCAM9,2024-12,2024,12,Mule Deer,0,32,0
BCAM9,2024-12,2024,12,North American River Otter,1,32,0.03125
BCAM9,2024-12,2024,12,Northern Elephant Seal,0,32,0
BCAM9,2024-12,2024,12,Northern Raccoon,14,32,0.4375
BCAM9,2024-12,2024,12,Striped Skunk,0,32,0
BCAM9,2024-12,2024,12,Brush Rabbit,0,32,0
BCAM9,2024-12,2024,12,Californian Sea Lion,0,32,0
BCAM9,2024-12,2024,12,Elk,0,32,0
BCAM9,2024-12,2024,12,Black-tailed Jackrabbit,0,32,0
BCAM9,2024-12,2024,12,Human-Pedestrian,0,32,0
BCAM9,2023-11,2023,11,American Badger,0,12,0
BCAM9,2023-11,2023,11,Bobcat,0,12,0
BCAM9,2023-11,2023,11,Coyote,0,12,0
BCAM9,2023-11,2023,11,Domestic Cattle,0,12,0
BCAM9,2023-11,2023,11,Domestic Dog,0,12,0
BCAM9,2023-11,2023,11,Human,0,12,0
BCAM9,2023-11,2023,11,Human-Camera Trapper,2,12,0.16666666666666666
BCAM9,2023-11,2023,11,Mule Deer,0,12,0
BCAM9,2023-11,2023,11,North American River Otter,2,12,0.16666666666666666
BCAM9,2023-11,2023,11,Northern Elephant Seal,0,12,0
BCAM9,2023-11,2023,11,Northern Raccoon,2,12,0.16666666666666666
